GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,MSA_CMSAA,PMSAA,NECMAA,NAME,FKI001
G0201850,2000,4,9,Alaska,2,North Slope,185,9999,9999,9999,North Slope Borough,2538
G0201880,2000,4,9,Alaska,2,Northwest Arctic,188,9999,9999,9999,Northwest Arctic Borough,2540
G0202010,2000,4,9,Alaska,2,Prince Of Wales-Outer Ketchikan,201,9999,9999,9999,Prince of Wales-Outer Ketchikan Census Area,3055
G0202200,2000,4,9,Alaska,2,Sitka,220,9999,9999,9999,Sitka City and Borough,3650
G0202320,2000,4,9,Alaska,2,Skagway-Hoonah-Angoon,232,9999,9999,9999,Skagway-Hoonah-Angoon Census Area,2108
G0202400,2000,4,9,Alaska,2,Southeast Fairbanks,240,9999,9999,9999,Southeast Fairbanks Census Area,3225
G0202610,2000,4,9,Alaska,2,Valdez-Cordova,261,9999,9999,9999,Valdez-Cordova Census Area,5148
G0202700,2000,4,9,Alaska,2,Wade Hampton,270,9999,9999,9999,Wade Hampton Census Area,2063
G0202800,2000,4,9,Alaska,2,Wrangell-Petersburg,280,9999,9999,9999,Wrangell-Petersburg Census Area,3284
G0202820,2000,4,9,Alaska,2,Yakutat,282,9999,9999,9999,Yakutat City and Borough,499
G0202900,2000,4,9,Alaska,2,Yukon-Koyukuk,290,9999,9999,9999,Yukon-Koyukuk Census Area,3917
G0400010,2000,4,8,Arizona,4,Apache,1,9999,9999,9999,Apache County,31621
G0400030,2000,4,8,Arizona,4,Cochise,3,9999,9999,9999,Cochise County,51126
G0400050,2000,4,8,Arizona,4,Coconino,5,2620,9999,9999,Coconino County,53443
G0400070,2000,4,8,Arizona,4,Gila,7,9999,9999,9999,Gila County,28189
G0400090,2000,4,8,Arizona,4,Graham,9,9999,9999,9999,Graham County,11430
G0400110,2000,4,8,Arizona,4,Greenlee,11,9999,9999,9999,Greenlee County,3744
G0400120,2000,4,8,Arizona,4,La Paz,12,9999,9999,9999,La Paz County,15133
G0400130,2000,4,8,Arizona,4,Maricopa,13,6200,9999,9999,Maricopa County,1250231
G0400150,2000,4,8,Arizona,4,Mohave,15,4120,9999,9999,Mohave County,80062
G0400170,2000,4,8,Arizona,4,Navajo,17,9999,9999,9999,Navajo County,47413
G0400190,2000,4,8,Arizona,4,Pima,19,8520,9999,9999,Pima County,366737
G0400210,2000,4,8,Arizona,4,Pinal,21,6200,9999,9999,Pinal County,81154
G0400230,2000,4,8,Arizona,4,Santa Cruz,23,9999,9999,9999,Santa Cruz County,13036
G0400250,2000,4,8,Arizona,4,Yavapai,25,9999,9999,9999,Yavapai County,81730
G0400270,2000,4,8,Arizona,4,Yuma,27,9360,9999,9999,Yuma County,74140
G0500010,2000,3,7,Arkansas,5,Arkansas,1,9999,9999,9999,Arkansas County,9672
G0500030,2000,3,7,Arkansas,5,Ashley,3,9999,9999,9999,Ashley County,10615
G0500050,2000,3,7,Arkansas,5,Baxter,5,9999,9999,9999,Baxter County,19891
G0500070,2000,3,7,Arkansas,5,Benton,7,2580,9999,9999,Benton County,64281
G0500090,2000,3,7,Arkansas,5,Boone,9,9999,9999,9999,Boone County,15426
G0500110,2000,3,7,Arkansas,5,Bradley,11,9999,9999,9999,Bradley County,5930
G0500130,2000,3,7,Arkansas,5,Calhoun,13,9999,9999,9999,Calhoun County,3012
G0500150,2000,3,7,Arkansas,5,Carroll,15,9999,9999,9999,Carroll County,11828
G0500170,2000,3,7,Arkansas,5,Chicot,17,9999,9999,9999,Chicot County,5974
G0500190,2000,3,7,Arkansas,5,Clark,19,9999,9999,9999,Clark County,10166
G0500210,2000,3,7,Arkansas,5,Clay,21,9999,9999,9999,Clay County,8498
G0500230,2000,3,7,Arkansas,5,Cleburne,23,9999,9999,9999,Cleburne County,13732
G0500250,2000,3,7,Arkansas,5,Cleveland,25,9999,9999,9999,Cleveland County,3834
G0500270,2000,3,7,Arkansas,5,Columbia,27,9999,9999,9999,Columbia County,11566
G0500290,2000,3,7,Arkansas,5,Conway,29,9999,9999,9999,Conway County,9028
G0500310,2000,3,7,Arkansas,5,Craighead,31,3700,9999,9999,Craighead County,35133
G0500330,2000,3,7,Arkansas,5,Crawford,33,2720,9999,9999,Crawford County,21315
G0500350,2000,3,7,Arkansas,5,Crittenden,35,4920,9999,9999,Crittenden County,20507
G0500370,2000,3,7,Arkansas,5,Cross,37,9999,9999,9999,Cross County,8030
G0500390,2000,3,7,Arkansas,5,Dallas,39,9999,9999,9999,Dallas County,4401
G0500410,2000,3,7,Arkansas,5,Desha,41,9999,9999,9999,Desha County,6663
G0500430,2000,3,7,Arkansas,5,Drew,43,9999,9999,9999,Drew County,8287
G0500450,2000,3,7,Arkansas,5,Faulkner,45,4400,9999,9999,Faulkner County,34546
G0500470,2000,3,7,Arkansas,5,Franklin,47,9999,9999,9999,Franklin County,7673
G0500490,2000,3,7,Arkansas,5,Fulton,49,9999,9999,9999,Fulton County,5973
G0500510,2000,3,7,Arkansas,5,Garland,51,9999,9999,9999,Garland County,44953
G0500530,2000,3,7,Arkansas,5,Grant,53,9999,9999,9999,Grant County,6960
G0500550,2000,3,7,Arkansas,5,Greene,55,9999,9999,9999,Greene County,16161
G0500570,2000,3,7,Arkansas,5,Hempstead,57,9999,9999,9999,Hempstead County,10166
G0500590,2000,3,7,Arkansas,5,Hot Spring,59,9999,9999,9999,Hot Spring County,13384
G0500610,2000,3,7,Arkansas,5,Howard,61,9999,9999,9999,Howard County,6297
G0500630,2000,3,7,Arkansas,5,Independence,63,9999,9999,9999,Independence County,14841
G0500650,2000,3,7,Arkansas,5,Izard,65,9999,9999,9999,Izard County,6591
G0500670,2000,3,7,Arkansas,5,Jackson,67,9999,9999,9999,Jackson County,7956
G0500690,2000,3,7,Arkansas,5,Jefferson,69,6240,9999,9999,Jefferson County,34350
G0500710,2000,3,7,Arkansas,5,Johnson,71,9999,9999,9999,Johnson County,9926
G0500730,2000,3,7,Arkansas,5,Lafayette,73,9999,9999,9999,Lafayette County,4560
G0500750,2000,3,7,Arkansas,5,Lawrence,75,9999,9999,9999,Lawrence County,8085
G0500770,2000,3,7,Arkansas,5,Lee,77,9999,9999,9999,Lee County,4768
G0500790,2000,3,7,Arkansas,5,Lincoln,79,9999,9999,9999,Lincoln County,4955
G0500810,2000,3,7,Arkansas,5,Little River,81,9999,9999,9999,Little River County,6435
G0500830,2000,3,7,Arkansas,5,Logan,83,9999,9999,9999,Logan County,9942
G0500850,2000,3,7,Arkansas,5,Lonoke,85,4400,9999,9999,Lonoke County,20749
G0500870,2000,3,7,Arkansas,5,Madison,87,9999,9999,9999,Madison County,6537
G0500890,2000,3,7,Arkansas,5,Marion,89,9999,9999,9999,Marion County,8235
G0500910,2000,3,7,Arkansas,5,Miller,91,8360,9999,9999,Miller County,17727
G0500930,2000,3,7,Arkansas,5,Mississippi,93,9999,9999,9999,Mississippi County,22310
G0500950,2000,3,7,Arkansas,5,Monroe,95,9999,9999,9999,Monroe County,5067
G0500970,2000,3,7,Arkansas,5,Montgomery,97,9999,9999,9999,Montgomery County,5048
G0500990,2000,3,7,Arkansas,5,Nevada,99,9999,9999,9999,Nevada County,4751
G0501010,2000,3,7,Arkansas,5,Newton,101,9999,9999,9999,Newton County,4316
G0501030,2000,3,7,Arkansas,5,Ouachita,103,9999,9999,9999,Ouachita County,13450
G0501050,2000,3,7,Arkansas,5,Perry,105,9999,9999,9999,Perry County,4702
G0501070,2000,3,7,Arkansas,5,Phillips,107,9999,9999,9999,Phillips County,10859
G0501090,2000,3,7,Arkansas,5,Pike,109,9999,9999,9999,Pike County,5536
G0501110,2000,3,7,Arkansas,5,Poinsett,111,9999,9999,9999,Poinsett County,11051
G0501130,2000,3,7,Arkansas,5,Polk,113,9999,9999,9999,Polk County,9236
G0501150,2000,3,7,Arkansas,5,Pope,115,9999,9999,9999,Pope County,22851
G0501170,2000,3,7,Arkansas,5,Prairie,117,9999,9999,9999,Prairie County,4790
G0501190,2000,3,7,Arkansas,5,Pulaski,119,4400,9999,9999,Pulaski County,161135
G0501210,2000,3,7,Arkansas,5,Randolph,121,9999,9999,9999,Randolph County,8268
G0501230,2000,3,7,Arkansas,5,St Francis,123,9999,9999,9999,St. Francis County,11242
G0501250,2000,3,7,Arkansas,5,Saline,125,4400,9999,9999,Saline County,33825
G0501270,2000,3,7,Arkansas,5,Scott,127,9999,9999,9999,Scott County,4924
G0501290,2000,3,7,Arkansas,5,Searcy,129,9999,9999,9999,Searcy County,4292
G0501310,2000,3,7,Arkansas,5,Sebastian,131,2720,9999,9999,Sebastian County,49311
G0501330,2000,3,7,Arkansas,5,Sevier,133,9999,9999,9999,Sevier County,6434
G0501350,2000,3,7,Arkansas,5,Sharp,135,9999,9999,9999,Sharp County,9342
G0501370,2000,3,7,Arkansas,5,Stone,137,9999,9999,9999,Stone County,5715
G0501390,2000,3,7,Arkansas,5,Union,139,9999,9999,9999,Union County,20676
G0501410,2000,3,7,Arkansas,5,Van Buren,141,9999,9999,9999,Van Buren County,9164
G0501430,2000,3,7,Arkansas,5,Washington,143,2580,9999,9999,Washington County,64330
G0501450,2000,3,7,Arkansas,5,White,145,9999,9999,9999,White County,27613
G0501470,2000,3,7,Arkansas,5,Woodruff,147,9999,9999,9999,Woodruff County,4089
G0501490,2000,3,7,Arkansas,5,Yell,149,9999,9999,9999,Yell County,9157
G0600010,2000,4,9,California,6,Alameda,1,7362,5775,9999,Alameda County,540183
G0600030,2000,4,9,California,6,Alpine,3,9999,9999,9999,Alpine County,1514
G0600050,2000,4,9,California,6,Amador,5,9999,9999,9999,Amador County,15035
G0600070,2000,4,9,California,6,Butte,7,1620,9999,9999,Butte County,85523
G0600090,2000,4,9,California,6,Calaveras,9,9999,9999,9999,Calaveras County,22946
G0600110,2000,4,9,California,6,Colusa,11,9999,9999,9999,Colusa County,6774
G0600130,2000,4,9,California,6,Contra Costa,13,7362,5775,9999,Contra Costa County,354577
G0600150,2000,4,9,California,6,Del Norte,15,9999,9999,9999,Del Norte County,10434
G0600170,2000,4,9,California,6,El Dorado,17,6922,6920,9999,El Dorado County,71278
G0600190,2000,4,9,California,6,Fresno,19,2840,9999,9999,Fresno County,270767
G0600210,2000,4,9,California,6,Glenn,21,9999,9999,9999,Glenn County,9982
G0600230,2000,4,9,California,6,Humboldt,23,9999,9999,9999,Humboldt County,55912
G0600250,2000,4,9,California,6,Imperial,25,9999,9999,9999,Imperial County,43891
G0600270,2000,4,9,California,6,Inyo,27,9999,9999,9999,Inyo County,9042
G0600290,2000,4,9,California,6,Kern,29,680,9999,9999,Kern County,231564
G0600310,2000,4,9,California,6,Kings,31,9999,9999,9999,Kings County,36563
G0600330,2000,4,9,California,6,Lake,33,9999,9999,9999,Lake County,32528
G0600350,2000,4,9,California,6,Lassen,35,9999,9999,9999,Lassen County,12000
G0600370,2000,4,9,California,6,Los Angeles,37,4472,4480,9999,Los Angeles County,3270909
G0600390,2000,4,9,California,6,Madera,39,2840,9999,9999,Madera County,40387
G0600410,2000,4,9,California,6,Marin,41,7362,7360,9999,Marin County,104990
G0600430,2000,4,9,California,6,Mariposa,43,9999,9999,9999,Mariposa County,8826
G0600450,2000,4,9,California,6,Mendocino,45,9999,9999,9999,Mendocino County,36937
G0600470,2000,4,9,California,6,Merced,47,4940,9999,9999,Merced County,68373
G0600490,2000,4,9,California,6,Modoc,49,9999,9999,9999,Modoc County,4807
G0600510,2000,4,9,California,6,Mono,51,9999,9999,9999,Mono County,11757
G0600530,2000,4,9,California,6,Monterey,53,7120,9999,9999,Monterey County,131708
G0600550,2000,4,9,California,6,Napa,55,7362,8720,9999,Napa County,48554
G0600570,2000,4,9,California,6,Nevada,57,9999,9999,9999,Nevada County,44282
G0600590,2000,4,9,California,6,Orange,59,4472,5945,9999,Orange County,969484
G0600610,2000,4,9,California,6,Placer,61,6922,6920,9999,Placer County,107302
G0600630,2000,4,9,California,6,Plumas,63,9999,9999,9999,Plumas County,13386
G0600650,2000,4,9,California,6,Riverside,65,4472,6780,9999,Riverside County,584674
G0600670,2000,4,9,California,6,Sacramento,67,6922,6920,9999,Sacramento County,474814
G0600690,2000,4,9,California,6,San Benito,69,9999,9999,9999,San Benito County,16499
G0600710,2000,4,9,California,6,San Bernardino,71,4472,6780,9999,San Bernardino County,601369
G0600730,2000,4,9,California,6,San Diego,73,7320,9999,9999,San Diego County,1040149
G0600750,2000,4,9,California,6,San Francisco,75,7362,7360,9999,San Francisco County,346527
G0600770,2000,4,9,California,6,San Joaquin,77,8120,9999,9999,San Joaquin County,189160
G0600790,2000,4,9,California,6,San Luis Obispo,79,7460,9999,9999,San Luis Obispo County,102275
G0600810,2000,4,9,California,6,San Mateo,81,7362,7360,9999,San Mateo County,260576
G0600830,2000,4,9,California,6,Santa Barbara,83,7480,9999,9999,Santa Barbara County,142901
G0600850,2000,4,9,California,6,Santa Clara,85,7362,7400,9999,Santa Clara County,579329
G0600870,2000,4,9,California,6,Santa Cruz,87,7362,7485,9999,Santa Cruz County,98873
G0600890,2000,4,9,California,6,Shasta,89,6690,9999,9999,Shasta County,68810
G0600910,2000,4,9,California,6,Sierra,91,9999,9999,9999,Sierra County,2202
G0600930,2000,4,9,California,6,Siskiyou,93,9999,9999,9999,Siskiyou County,21947
G0600950,2000,4,9,California,6,Solano,95,7362,8720,9999,Solano County,134513
G0600970,2000,4,9,California,6,Sonoma,97,7362,7500,9999,Sonoma County,183153
G0600990,2000,4,9,California,6,Stanislaus,99,5170,9999,9999,Stanislaus County,150807
G0601010,2000,4,9,California,6,Sutter,101,9340,9999,9999,Sutter County,28319
G0601030,2000,4,9,California,6,Tehama,103,9999,9999,9999,Tehama County,23547
G0601050,2000,4,9,California,6,Trinity,105,9999,9999,9999,Trinity County,7980
G0601070,2000,4,9,California,6,Tulare,107,8780,9999,9999,Tulare County,119639
G0601090,2000,4,9,California,6,Tuolumne,109,9999,9999,9999,Tuolumne County,28336
G0601110,2000,4,9,California,6,Ventura,111,4472,8735,9999,Ventura County,251712
G0601130,2000,4,9,California,6,Yolo,113,6922,9270,9999,Yolo County,61587
G0601150,2000,4,9,California,6,Yuba,115,9340,9999,9999,Yuba County,22636
G0800010,2000,4,8,Colorado,8,Adams,1,2082,2080,9999,Adams County,132594
G0800030,2000,4,8,Colorado,8,Alamosa,3,9999,9999,9999,Alamosa County,6088
G0800050,2000,4,8,Colorado,8,Arapahoe,5,2082,2080,9999,Arapahoe County,196835
G0800070,2000,4,8,Colorado,8,Archuleta,7,9999,9999,9999,Archuleta County,6212
G0800090,2000,4,8,Colorado,8,Baca,9,9999,9999,9999,Baca County,2364
G0800110,2000,4,8,Colorado,8,Bent,11,9999,9999,9999,Bent County,2366
G0800130,2000,4,8,Colorado,8,Boulder,13,2082,1125,9999,Boulder County,119900
G0800150,2000,4,8,Colorado,8,Chaffee,15,9999,9999,9999,Chaffee County,8392
G0800170,2000,4,8,Colorado,8,Cheyenne,17,9999,9999,9999,Cheyenne County,1105
G0800190,2000,4,8,Colorado,8,Clear Creek,19,9999,9999,9999,Clear Creek County,5128
G0800210,2000,4,8,Colorado,8,Conejos,21,9999,9999,9999,Conejos County,3886
G0800230,2000,4,8,Colorado,8,Costilla,23,9999,9999,9999,Costilla County,2202
G0800250,2000,4,8,Colorado,8,Crowley,25,9999,9999,9999,Crowley County,1542
G0800270,2000,4,8,Colorado,8,Custer,27,9999,9999,9999,Custer County,2989
G0800290,2000,4,8,Colorado,8,Delta,29,9999,9999,9999,Delta County,12374
G0800310,2000,4,8,Colorado,8,Denver,31,2082,2080,9999,Denver County,251435
G0800330,2000,4,8,Colorado,8,Dolores,33,9999,9999,9999,Dolores County,1193
G0800350,2000,4,8,Colorado,8,Douglas,35,2082,2080,9999,Douglas County,63333
G0800370,2000,4,8,Colorado,8,Eagle,37,9999,9999,9999,Eagle County,22111
G0800390,2000,4,8,Colorado,8,Elbert,39,9999,9999,9999,Elbert County,7113
G0800410,2000,4,8,Colorado,8,El Paso,41,1720,9999,9999,El Paso County,202428
G0800430,2000,4,8,Colorado,8,Fremont,43,9999,9999,9999,Fremont County,17145
G0800450,2000,4,8,Colorado,8,Garfield,45,9999,9999,9999,Garfield County,17336
G0800470,2000,4,8,Colorado,8,Gilpin,47,9999,9999,9999,Gilpin County,2929
G0800490,2000,4,8,Colorado,8,Grand,49,9999,9999,9999,Grand County,10894
G0800510,2000,4,8,Colorado,8,Gunnison,51,9999,9999,9999,Gunnison County,9135
G0800530,2000,4,8,Colorado,8,Hinsdale,53,9999,9999,9999,Hinsdale County,1304
G0800550,2000,4,8,Colorado,8,Huerfano,55,9999,9999,9999,Huerfano County,4599
G0800570,2000,4,8,Colorado,8,Jackson,57,9999,9999,9999,Jackson County,1145
G0800590,2000,4,8,Colorado,8,Jefferson,59,2082,2080,9999,Jefferson County,212488
G0800610,2000,4,8,Colorado,8,Kiowa,61,9999,9999,9999,Kiowa County,817
G0800630,2000,4,8,Colorado,8,Kit Carson,63,9999,9999,9999,Kit Carson County,3430
G0800650,2000,4,8,Colorado,8,Lake,65,9999,9999,9999,Lake County,3913
G0800670,2000,4,8,Colorado,8,La Plata,67,9999,9999,9999,La Plata County,20765
G0800690,2000,4,8,Colorado,8,Larimer,69,2670,9999,9999,Larimer County,105392
G0800710,2000,4,8,Colorado,8,Las Animas,71,9999,9999,9999,Las Animas County,7629
G0800730,2000,4,8,Colorado,8,Lincoln,73,9999,9999,9999,Lincoln County,2406
G0800750,2000,4,8,Colorado,8,Logan,75,9999,9999,9999,Logan County,8424
G0800770,2000,4,8,Colorado,8,Mesa,77,2995,9999,9999,Mesa County,48427
G0800790,2000,4,8,Colorado,8,Mineral,79,9999,9999,9999,Mineral County,1119
G0800810,2000,4,8,Colorado,8,Moffat,81,9999,9999,9999,Moffat County,5635
G0800830,2000,4,8,Colorado,8,Montezuma,83,9999,9999,9999,Montezuma County,10497
G0800850,2000,4,8,Colorado,8,Montrose,85,9999,9999,9999,Montrose County,14202
G0800870,2000,4,8,Colorado,8,Morgan,87,9999,9999,9999,Morgan County,10410
G0800890,2000,4,8,Colorado,8,Otero,89,9999,9999,9999,Otero County,8813
G0800910,2000,4,8,Colorado,8,Ouray,91,9999,9999,9999,Ouray County,2146
G0800930,2000,4,8,Colorado,8,Park,93,9999,9999,9999,Park County,10697
G0800950,2000,4,8,Colorado,8,Phillips,95,9999,9999,9999,Phillips County,2014
G0800970,2000,4,8,Colorado,8,Pitkin,97,9999,9999,9999,Pitkin County,10096
G0800990,2000,4,8,Colorado,8,Prowers,99,9999,9999,9999,Prowers County,5977
G0801010,2000,4,8,Colorado,8,Pueblo,101,6560,9999,9999,Pueblo County,58926
G0801030,2000,4,8,Colorado,8,Rio Blanco,103,9999,9999,9999,Rio Blanco County,2855
G0801050,2000,4,8,Colorado,8,Rio Grande,105,9999,9999,9999,Rio Grande County,6003
G0801070,2000,4,8,Colorado,8,Routt,107,9999,9999,9999,Routt County,11217
G0801090,2000,4,8,Colorado,8,Saguache,109,9999,9999,9999,Saguache County,3087
G0801110,2000,4,8,Colorado,8,San Juan,111,9999,9999,9999,San Juan County,632
G0801130,2000,4,8,Colorado,8,San Miguel,113,9999,9999,9999,San Miguel County,5197
G0801150,2000,4,8,Colorado,8,Sedgwick,115,9999,9999,9999,Sedgwick County,1387
G0801170,2000,4,8,Colorado,8,Summit,117,9999,9999,9999,Summit County,24201
G0801190,2000,4,8,Colorado,8,Teller,119,9999,9999,9999,Teller County,10362
G0801210,2000,4,8,Colorado,8,Washington,121,9999,9999,9999,Washington County,2307
G0801230,2000,4,8,Colorado,8,Weld,123,2082,3060,9999,Weld County,66194
G0801250,2000,4,8,Colorado,8,Yuma,125,9999,9999,9999,Yuma County,4295
G0900010,2000,1,1,Connecticut,9,Fairfield,1,####,####,5483,Fairfield County,339466
G0900030,2000,1,1,Connecticut,9,Hartford,3,####,9999,3283,Hartford County,353022
G0900050,2000,1,1,Connecticut,9,Litchfield,5,####,####,9999,Litchfield County,79267
G0900070,2000,1,1,Connecticut,9,Middlesex,7,####,####,3283,Middlesex County,67285
G0900090,2000,1,1,Connecticut,9,New Haven,9,####,####,5483,New Haven County,340732
G0900110,2000,1,1,Connecticut,9,New London,11,####,9999,5523,New London County,110674
G0900130,2000,1,1,Connecticut,9,Tolland,13,####,9999,3283,Tolland County,51570
G0900150,2000,1,1,Connecticut,9,Windham,15,####,####,9999,Windham County,43959
G1000010,2000,3,5,Delaware,10,Kent,1,2190,9999,9999,Kent County,50481
G1000030,2000,3,5,Delaware,10,New Castle,3,6162,9160,9999,New Castle County,199521
G1000050,2000,3,5,Delaware,10,Sussex,5,9999,9999,9999,Sussex County,93070
G1100010,2000,3,5,District Of Columbia,11,District Of Columbia,1,8872,8840,9999,District of Columbia,274845
G1200010,2000,3,5,Florida,12,Alachua,1,2900,9999,9999,Alachua County,95113
G1200030,2000,3,5,Florida,12,Baker,3,9999,9999,9999,Baker County,7592
G1200050,2000,3,5,Florida,12,Bay,5,6015,9999,9999,Bay County,78435
G1200070,2000,3,5,Florida,12,Bradford,7,9999,9999,9999,Bradford County,9605
G1200090,2000,3,5,Florida,12,Brevard,9,4900,9999,9999,Brevard County,222072
G1200110,2000,3,5,Florida,12,Broward,11,4992,2680,9999,Broward County,741043
G1200130,2000,3,5,Florida,12,Calhoun,13,9999,9999,9999,Calhoun County,5250
G1200150,2000,3,5,Florida,12,Charlotte,15,6580,9999,9999,Charlotte County,79758
G1200170,2000,3,5,Florida,12,Citrus,17,9999,9999,9999,Citrus County,62204
G1200190,2000,3,5,Florida,12,Clay,19,3600,9999,9999,Clay County,53748
G1200210,2000,3,5,Florida,12,Collier,21,5345,9999,9999,Collier County,144536
G1200230,2000,3,5,Florida,12,Columbia,23,9999,9999,9999,Columbia County,23579
G1200270,2000,3,5,Florida,12,Desoto,27,9999,9999,9999,DeSoto County,13608
G1200290,2000,3,5,Florida,12,Dixie,29,9999,9999,9999,Dixie County,7362
G1200310,2000,3,5,Florida,12,Duval,31,3600,9999,9999,Duval County,329778
G1200330,2000,3,5,Florida,12,Escambia,33,6080,9999,9999,Escambia County,124647
G1200350,2000,3,5,Florida,12,Flagler,35,2020,9999,9999,Flagler County,24452
G1200370,2000,3,5,Florida,12,Franklin,37,9999,9999,9999,Franklin County,7180
G1200390,2000,3,5,Florida,12,Gadsden,39,8240,9999,9999,Gadsden County,17703
G1200410,2000,3,5,Florida,12,Gilchrist,41,9999,9999,9999,Gilchrist County,5906
G1200430,2000,3,5,Florida,12,Glades,43,9999,9999,9999,Glades County,5790
G1200450,2000,3,5,Florida,12,Gulf,45,9999,9999,9999,Gulf County,7587
G1200470,2000,3,5,Florida,12,Hamilton,47,9999,9999,9999,Hamilton County,4966
G1200490,2000,3,5,Florida,12,Hardee,49,9999,9999,9999,Hardee County,9820
G1200510,2000,3,5,Florida,12,Hendry,51,9999,9999,9999,Hendry County,12294
G1200530,2000,3,5,Florida,12,Hernando,53,8280,9999,9999,Hernando County,62727
G1200550,2000,3,5,Florida,12,Highlands,55,9999,9999,9999,Highlands County,48846
G1200570,2000,3,5,Florida,12,Hillsborough,57,8280,9999,9999,Hillsborough County,425962
G1200590,2000,3,5,Florida,12,Holmes,59,9999,9999,9999,Holmes County,7998
G1200610,2000,3,5,Florida,12,Indian River,61,9999,9999,9999,Indian River County,57902
G1200630,2000,3,5,Florida,12,Jackson,63,9999,9999,9999,Jackson County,19490
G1200650,2000,3,5,Florida,12,Jefferson,65,9999,9999,9999,Jefferson County,5251
G1200670,2000,3,5,Florida,12,Lafayette,67,9999,9999,9999,Lafayette County,2660
G1200690,2000,3,5,Florida,12,Lake,69,5960,9999,9999,Lake County,102830
G1200710,2000,3,5,Florida,12,Lee,71,2700,9999,9999,Lee County,245405
G1200730,2000,3,5,Florida,12,Leon,73,8240,9999,9999,Leon County,103974
G1200750,2000,3,5,Florida,12,Levy,75,9999,9999,9999,Levy County,16570
G1200770,2000,3,5,Florida,12,Liberty,77,9999,9999,9999,Liberty County,3156
G1200790,2000,3,5,Florida,12,Madison,79,9999,9999,9999,Madison County,7836
G1200810,2000,3,5,Florida,12,Manatee,81,7510,9999,9999,Manatee County,138128
G1200830,2000,3,5,Florida,12,Marion,83,5790,9999,9999,Marion County,122663
G1200850,2000,3,5,Florida,12,Martin,85,2710,9999,9999,Martin County,65471
G1200860,2000,3,5,Florida,12,Miami-Dade,86,4992,5000,9999,Miami-Dade County,852278
G1200870,2000,3,5,Florida,12,Monroe,87,9999,9999,9999,Monroe County,51617
G1200890,2000,3,5,Florida,12,Nassau,89,3600,9999,9999,Nassau County,25917
G1200910,2000,3,5,Florida,12,Okaloosa,91,2750,9999,9999,Okaloosa County,78593
G1200930,2000,3,5,Florida,12,Okeechobee,93,9999,9999,9999,Okeechobee County,15504
G1200950,2000,3,5,Florida,12,Orange,95,5960,9999,9999,Orange County,361349
G1200970,2000,3,5,Florida,12,Osceola,97,5960,9999,9999,Osceola County,72293
G1200990,2000,3,5,Florida,12,Palm Beach,99,8960,9999,9999,Palm Beach County,556428
G1201010,2000,3,5,Florida,12,Pasco,101,8280,9999,9999,Pasco County,173717
G1201030,2000,3,5,Florida,12,Pinellas,103,8280,9999,9999,Pinellas County,481573
G1201050,2000,3,5,Florida,12,Polk,105,3980,9999,9999,Polk County,226376
G1201070,2000,3,5,Florida,12,Putnam,107,9999,9999,9999,Putnam County,33870
G1201090,2000,3,5,Florida,12,St Johns,109,3600,9999,9999,St. Johns County,58008
G1201110,2000,3,5,Florida,12,St Lucie,111,2710,9999,9999,St. Lucie County,91262
G1201130,2000,3,5,Florida,12,Santa Rosa,113,6080,9999,9999,Santa Rosa County,49119
G1201150,2000,3,5,Florida,12,Sarasota,115,7510,9999,9999,Sarasota County,182467
G1201170,2000,3,5,Florida,12,Seminole,117,5960,9999,9999,Seminole County,147079
G1201190,2000,3,5,Florida,12,Sumter,119,9999,9999,9999,Sumter County,25195
G1201210,2000,3,5,Florida,12,Suwannee,121,9999,9999,9999,Suwannee County,15679
G1201230,2000,3,5,Florida,12,Taylor,123,9999,9999,9999,Taylor County,9646
G1201250,2000,3,5,Florida,12,Union,125,9999,9999,9999,Union County,3736
G1201270,2000,3,5,Florida,12,Volusia,127,2020,9999,9999,Volusia County,211938
G1201290,2000,3,5,Florida,12,Wakulla,129,9999,9999,9999,Wakulla County,9820
G1201310,2000,3,5,Florida,12,Walton,131,9999,9999,9999,Walton County,29083
G1201330,2000,3,5,Florida,12,Washington,133,9999,9999,9999,Washington County,9503
G1300010,2000,3,5,Georgia,13,Appling,1,9999,9999,9999,Appling County,7854
G1300030,2000,3,5,Georgia,13,Atkinson,3,9999,9999,9999,Atkinson County,3171
G1300050,2000,3,5,Georgia,13,Bacon,5,9999,9999,9999,Bacon County,4464
G1300070,2000,3,5,Georgia,13,Baker,7,9999,9999,9999,Baker County,1740
G1300090,2000,3,5,Georgia,13,Baldwin,9,9999,9999,9999,Baldwin County,17173
G1300110,2000,3,5,Georgia,13,Banks,11,9999,9999,9999,Banks County,5808
G1300130,2000,3,5,Georgia,13,Barrow,13,520,9999,9999,Barrow County,17304
G1300150,2000,3,5,Georgia,13,Bartow,15,520,9999,9999,Bartow County,28751
G1300170,2000,3,5,Georgia,13,Ben Hill,17,9999,9999,9999,Ben Hill County,7623
G1300190,2000,3,5,Georgia,13,Berrien,19,9999,9999,9999,Berrien County,7100
G1300210,2000,3,5,Georgia,13,Bibb,21,4680,9999,9999,Bibb County,67194
G1300230,2000,3,5,Georgia,13,Bleckley,23,9999,9999,9999,Bleckley County,4866
G1300250,2000,3,5,Georgia,13,Brantley,25,9999,9999,9999,Brantley County,6490
G1300270,2000,3,5,Georgia,13,Brooks,27,9999,9999,9999,Brooks County,7118
